id,idade,altura,peso,imc,sexo,escolaridade,profissao,fumante.f,fumante.n,salario,carros,filhos
9222,32,1.46,53.52,25.11,F,PósDoc,Biológicas,sim,1,6305.08,1,2
9223,36,1.52,55.86,24.18,M,3º Grau,Biológicas,não,0,12140.94,1,2
9224,35,1.5,54.83,24.37,M,Mestrado,Exatas,não,0,9575.92,1,1
9225,35,1.5,55.01,24.45,M,Mestrado,Exatas,não,0,10036.31,0,1
9226,36,1.52,55.68,24.1,M,3º Grau,Exatas,sim,1,11698.35,2,1
9227,33,1.47,53.77,24.88,M,PósDoc,Exatas,não,0,6921.01,2,1
9228,38,1.55,56.91,23.69,F,Mestrado,Exatas,não,0,14776.92,1,1
9229,19,1.27,45.8,28.4,M,Doutorado,Biológicas,sim,1,13008.49,2,2
9230,17,1.24,44.73,29.09,M,3º Grau,Humanas,sim,1,15667.32,0,0
9231,46,1.66,61.42,22.29,F,Mestrado,Humanas,não,0,26051.61,0,0
9232,25,1.36,49.35,26.68,M,2º Grau,Biológicas,não,0,4132.38,0,2
9233,30,1.44,52.4,25.27,F,3º Grau,Humanas,não,0,3501.24,3,0
9234,20,1.29,46.52,27.96,M,PósDoc,Humanas,não,0,11196.08,3,0
9235,50,1.71,63.31,21.65,F,Analfabeto,Biológicas,sim,1,30779.86,1,2
9236,31,1.45,52.98,25.2,F,3º Grau,Humanas,não,0,4950.31,2,0
9237,39,1.56,57.53,23.64,M,Analfabeto,Humanas,não,0,16325.71,2,0
9238,34,1.48,54.22,24.75,M,2º Grau,Exatas,sim,1,8050.48,1,1
9239,36,1.52,55.6,24.07,F,3º Grau,Biológicas,não,0,11502.36,3,2
9240,38,1.55,56.86,23.67,F,Mestrado,Exatas,não,0,14644.58,2,1
9241,32,1.45,53.17,25.29,M,Mestrado,Exatas,sim,1,5422.44,1,1
9242,29,1.41,51.42,25.86,F,Mestrado,Humanas,não,0,1038.75,2,0
9243,38,1.54,56.71,23.91,F,Analfabeto,Humanas,não,0,14277.11,3,0
9244,41,1.59,58.62,23.19,M,Analfabeto,Exatas,não,0,19052.47,0,1
9245,24,1.34,48.76,27.16,M,Doutorado,Exatas,não,0,5593.1,0,1
9246,33,1.48,54.07,24.68,M,Doutorado,Exatas,não,0,7677.17,1,1
9247,41,1.58,58.37,23.38,F,Doutorado,Humanas,sim,1,18431.93,3,0
9248,30,1.43,52.3,25.58,F,Doutorado,Humanas,sim,1,3238.97,2,0
9249,32,1.46,53.42,25.06,F,1º Grau,Humanas,sim,1,6060.06,1,0
9250,20,1.29,46.43,27.9,F,1º Grau,Humanas,sim,1,11419.96,0,0
9251,41,1.58,58.24,23.33,F,1º Grau,Humanas,não,0,18094.82,3,0
9252,46,1.66,61.56,22.34,F,3º Grau,Humanas,sim,1,26399.3,2,0
9253,35,1.5,54.92,24.41,F,Mestrado,Biológicas,sim,1,9791.86,3,2
9254,39,1.55,57.03,23.74,M,Analfabeto,Biológicas,não,0,15068.85,1,2
9255,54,1.77,65.93,21.04,M,PósDoc,Biológicas,não,0,37328.67,1,2
9256,42,1.6,58.96,23.03,M,PósDoc,Exatas,sim,1,19907.95,3,1
9257,30,1.43,52.12,25.49,M,PósDoc,Biológicas,não,0,2793.14,3,2
9258,25,1.36,49.57,26.8,F,1º Grau,Exatas,não,0,3586.61,3,1
9259,33,1.48,54.07,24.68,M,PósDoc,Humanas,não,0,7663.26,1,0
9260,26,1.38,50.1,26.31,F,3º Grau,Exatas,não,0,2249.04,2,1
9261,47,1.67,61.67,22.11,F,Mestrado,Exatas,não,0,26680.57,2,1
9262,38,1.54,56.62,23.87,F,3º Grau,Exatas,não,0,14041.87,3,1
9263,43,1.61,59.49,22.95,F,1º Grau,Humanas,não,0,21212.76,0,0
9264,35,1.5,55.13,24.5,F,2º Grau,Humanas,não,0,10335.23,1,0
9265,38,1.55,56.98,23.72,M,PósDoc,Biológicas,sim,1,14945.29,0,2
9266,32,1.46,53.21,24.96,F,2º Grau,Humanas,sim,1,5536.25,1,0
9267,33,1.47,53.85,24.92,F,2º Grau,Exatas,não,0,7117.06,2,1
9268,34,1.49,54.63,24.61,F,3º Grau,Exatas,sim,1,9082.79,2,1
9269,25,1.36,49.29,26.65,M,2º Grau,Exatas,não,0,4279.86,1,1
9270,34,1.49,54.59,24.59,F,2º Grau,Biológicas,não,0,8976.52,0,2
9271,41,1.59,58.42,23.11,F,Doutorado,Humanas,sim,1,18538.63,2,0
9272,28,1.4,50.87,25.95,M,3º Grau,Biológicas,sim,1,332.28,2,2
9273,29,1.41,51.43,25.87,F,PósDoc,Biológicas,não,0,1064.62,1,2
9274,42,1.6,58.91,23.01,F,2º Grau,Humanas,não,0,19787.33,0,0
9275,37,1.53,56.09,23.96,F,Mestrado,Exatas,sim,1,12716.24,2,1
9276,45,1.64,60.58,22.52,M,1º Grau,Humanas,não,0,23941.41,3,0
9277,30,1.43,52.11,25.48,M,Doutorado,Humanas,não,0,2771.85,3,0
9278,36,1.52,55.72,24.12,M,2º Grau,Biológicas,não,0,11812.24,0,2
9279,33,1.47,53.67,24.84,M,1º Grau,Exatas,não,0,6679.78,3,1
9280,43,1.61,59.32,22.88,F,Doutorado,Humanas,não,0,20804.47,2,0
9281,54,1.77,65.71,20.97,M,Analfabeto,Exatas,não,0,36784.25,2,1
9282,37,1.53,56.14,23.98,M,2º Grau,Humanas,não,0,12847.76,0,0
9283,22,1.32,47.7,27.38,M,PósDoc,Exatas,sim,1,8260.58,1,1
9284,36,1.51,55.49,24.34,M,Analfabeto,Humanas,não,0,11228.65,2,0
9285,33,1.47,53.87,24.93,F,Mestrado,Biológicas,não,0,7179.62,3,2
9286,38,1.54,56.79,23.95,M,PósDoc,Exatas,não,0,14485.33,3,1
9287,35,1.5,55.19,24.53,F,2º Grau,Exatas,não,0,10469.74,3,1
9288,40,1.58,58.02,23.24,F,1º Grau,Exatas,não,0,17537.53,3,1
9289,40,1.58,58.07,23.26,M,1º Grau,Exatas,sim,1,17685.46,1,1
9290,42,1.6,59,23.05,F,3º Grau,Exatas,não,0,20005.66,1,1
9291,42,1.6,59.02,23.05,F,PósDoc,Biológicas,não,0,20049.44,3,2
9292,41,1.59,58.61,23.18,M,PósDoc,Exatas,sim,1,19027.96,3,1
9293,39,1.56,57.36,23.57,M,Doutorado,Humanas,sim,1,15905.01,0,0
9294,36,1.52,55.75,24.13,M,Doutorado,Humanas,não,0,11873.61,3,0
9295,37,1.53,56.04,23.94,F,3º Grau,Biológicas,não,0,12609.36,3,2
9296,29,1.42,51.84,25.71,F,PósDoc,Biológicas,sim,1,2105.47,3,2
9297,51,1.73,64.08,21.41,F,3º Grau,Exatas,não,0,32704.88,1,1
9298,39,1.55,57.04,23.74,F,2º Grau,Exatas,não,0,15112.17,1,1
9299,38,1.54,56.46,23.81,M,PósDoc,Exatas,não,0,13646.96,1,1
9300,31,1.44,52.5,25.32,F,3º Grau,Exatas,não,0,3762.08,0,1
9301,35,1.5,54.81,24.36,M,1º Grau,Exatas,sim,1,9521.47,1,1
9302,38,1.55,56.92,23.69,M,Doutorado,Biológicas,não,0,14793.52,2,2
9303,41,1.58,58.15,23.29,M,PósDoc,Exatas,não,0,17870.88,3,1
9304,37,1.52,55.86,24.18,M,1º Grau,Biológicas,não,0,12153.28,3,2
9305,33,1.48,54.06,24.68,F,3º Grau,Biológicas,sim,1,7660.19,0,2
9306,39,1.55,57.08,23.76,M,Analfabeto,Biológicas,não,0,15189.8,1,2
9307,32,1.46,53.45,25.08,F,PósDoc,Exatas,sim,1,6118.58,2,1
9308,27,1.39,50.65,26.21,F,2º Grau,Humanas,não,0,878.1,2,0
9309,29,1.42,51.85,25.71,M,2º Grau,Exatas,sim,1,2129.75,0,1
9310,31,1.45,52.94,25.18,F,3º Grau,Biológicas,não,0,4859.93,0,2
9311,33,1.47,53.62,24.81,M,Mestrado,Biológicas,não,0,6548.07,0,2
9312,36,1.52,55.63,24.08,M,PósDoc,Biológicas,não,0,11580.53,0,2
9313,22,1.31,47.55,27.71,F,Analfabeto,Biológicas,não,0,8618.67,3,2
9314,36,1.52,55.67,24.1,M,3º Grau,Humanas,não,0,11674.93,0,0
9315,37,1.53,56.08,23.96,F,Analfabeto,Biológicas,sim,1,12702.14,1,2
9316,35,1.5,54.93,24.41,M,1º Grau,Humanas,não,0,9826.59,2,0
9317,31,1.44,52.44,25.29,M,Mestrado,Humanas,não,0,3596.95,1,0
9318,34,1.49,54.43,24.52,F,1º Grau,Exatas,sim,1,8563.35,2,1
9319,38,1.55,56.83,23.65,F,Analfabeto,Biológicas,sim,1,14571.19,1,2
9320,27,1.38,50.29,26.41,F,Analfabeto,Exatas,sim,1,1770.62,0,1
9321,28,1.4,50.8,25.92,F,Mestrado,Biológicas,não,0,489.85,0,2
9322,39,1.55,57.12,23.78,F,PósDoc,Biológicas,sim,1,15310.04,0,2
9323,42,1.59,58.72,23.23,F,Doutorado,Exatas,não,0,19303.82,1,1
9324,48,1.68,62.37,22.1,M,Analfabeto,Exatas,não,0,28426.49,2,1
9325,41,1.58,58.18,23.31,M,PósDoc,Biológicas,não,0,17949.1,3,2
9326,43,1.62,59.85,22.81,F,2º Grau,Biológicas,não,0,22122.27,0,2
9327,34,1.49,54.68,24.63,M,PósDoc,Humanas,não,0,9201.91,2,0
9328,25,1.35,49.11,26.95,F,2º Grau,Biológicas,não,0,4722.59,2,2
9329,43,1.62,59.8,22.79,F,3º Grau,Humanas,não,0,22004.83,3,0
9330,21,1.3,47.1,27.87,M,2º Grau,Exatas,sim,1,9756.64,1,1
9331,49,1.7,62.9,21.76,M,Doutorado,Biológicas,não,0,29751.53,0,2
9332,38,1.55,56.99,23.72,M,Analfabeto,Exatas,não,0,14976.02,1,1
9333,29,1.42,51.65,25.61,M,Analfabeto,Humanas,não,0,1626.2,2,0
9334,44,1.63,60.2,22.66,M,2º Grau,Biológicas,sim,1,22992.15,3,2
9335,35,1.5,55.19,24.53,F,PósDoc,Biológicas,sim,1,10487,2,2
9336,34,1.49,54.71,24.64,F,Mestrado,Humanas,não,0,9263.67,1,0
9337,41,1.58,58.33,23.37,M,Mestrado,Biológicas,sim,1,18337.46,2,2
9338,40,1.57,57.61,23.37,M,3º Grau,Humanas,não,0,16530.28,0,0
9339,18,1.25,45.08,28.85,M,1º Grau,Biológicas,não,0,14812.27,1,2
9340,33,1.47,53.65,24.83,F,1º Grau,Humanas,não,0,6623.63,2,0
9341,51,1.73,64.24,21.46,M,Doutorado,Biológicas,não,0,33101.83,2,2
9342,35,1.49,54.78,24.67,F,3º Grau,Biológicas,não,0,9454.63,0,2
9343,30,1.43,52.32,25.59,M,PósDoc,Biológicas,sim,1,3296.34,3,2
9344,39,1.56,57.26,23.53,M,Doutorado,Biológicas,não,0,15654.27,3,2
9345,38,1.55,56.9,23.68,M,Mestrado,Humanas,sim,1,14739.84,1,0
9346,39,1.55,57.2,23.81,M,Mestrado,Exatas,sim,1,15490.04,2,1
9347,33,1.48,54.04,24.67,M,PósDoc,Humanas,não,0,7597.75,2,0
9348,34,1.49,54.48,24.54,M,3º Grau,Humanas,não,0,8696.34,1,0
9349,52,1.75,64.98,21.22,M,Mestrado,Humanas,não,0,34955.59,1,0
9350,32,1.45,53.13,25.27,F,Analfabeto,Biológicas,não,0,5313.75,0,2
9351,37,1.53,56.25,24.03,M,3º Grau,Exatas,sim,1,13125.91,0,1
9352,35,1.5,55,24.44,M,Doutorado,Biológicas,não,0,10008.12,0,2
9353,34,1.49,54.56,24.58,M,2º Grau,Exatas,sim,1,8889.44,3,1
9354,44,1.63,60.34,22.71,M,2º Grau,Exatas,sim,1,23357.31,3,1
9355,44,1.63,60.19,22.65,M,1º Grau,Humanas,sim,1,22973.93,0,0
9356,37,1.53,56.23,24.02,M,Mestrado,Exatas,sim,1,13086.99,1,1
9357,36,1.51,55.42,24.31,M,3º Grau,Biológicas,não,0,11044.73,1,2
9358,19,1.27,45.87,28.44,F,Doutorado,Exatas,sim,1,12831.29,1,1
9359,39,1.56,57.43,23.6,M,2º Grau,Biológicas,não,0,16068.75,3,2
9360,43,1.61,59.41,22.92,F,Doutorado,Biológicas,não,0,21022.99,3,2
9361,52,1.74,64.55,21.32,F,PósDoc,Exatas,não,0,33880.72,2,1
9362,38,1.54,56.57,23.85,M,2º Grau,Exatas,não,0,13918.99,2,1
9363,45,1.64,60.59,22.53,F,Mestrado,Biológicas,não,0,23971.96,0,2
9364,40,1.57,57.96,23.51,M,Analfabeto,Exatas,não,0,17412.15,3,1
9365,47,1.67,61.85,22.18,F,3º Grau,Humanas,sim,1,27119.94,0,0
9366,37,1.53,56.06,23.95,F,Mestrado,Biológicas,não,0,12643.43,0,2
9367,39,1.56,57.28,23.54,M,1º Grau,Humanas,sim,1,15691.77,2,0
9368,32,1.45,53.06,25.24,M,3º Grau,Humanas,sim,1,5147.66,1,0
9369,30,1.42,51.88,25.73,M,1º Grau,Humanas,não,0,2210.3,1,0
9370,35,1.5,54.88,24.39,M,1º Grau,Exatas,não,0,9691.57,1,1
9371,34,1.48,54.2,24.74,M,2º Grau,Exatas,não,0,8008.62,0,1
9372,43,1.62,59.75,22.77,M,Doutorado,Biológicas,não,0,21885.74,0,2
9373,37,1.52,55.91,24.2,F,Analfabeto,Exatas,não,0,12275.87,2,1
9374,41,1.59,58.49,23.14,M,2º Grau,Humanas,não,0,18725.3,2,0
9375,50,1.71,63.48,21.71,M,PósDoc,Humanas,não,0,31188.71,3,0
9376,36,1.52,55.83,24.16,M,Mestrado,Exatas,não,0,12073.43,0,1
9377,38,1.54,56.57,23.85,M,Mestrado,Exatas,não,0,13935.38,3,1
9378,35,1.5,55.12,24.5,M,1º Grau,Humanas,não,0,10291.58,1,0
9379,28,1.39,50.78,26.28,F,PósDoc,Biológicas,não,0,562.31,2,2
9380,39,1.56,57.23,23.52,M,1º Grau,Exatas,não,0,15568.18,1,1
9381,26,1.37,49.69,26.47,F,Mestrado,Humanas,não,0,3277.98,0,0
9382,33,1.47,53.93,24.96,M,PósDoc,Exatas,não,0,7329.55,3,1
9383,32,1.46,53.28,25,F,PósDoc,Humanas,não,0,5695.9,1,0
9384,38,1.54,56.55,23.84,F,Analfabeto,Humanas,sim,1,13885.81,1,0
9385,42,1.6,59.08,23.08,F,Mestrado,Humanas,sim,1,20195.06,3,0
9386,43,1.62,59.63,22.72,F,Doutorado,Humanas,não,0,21580.49,0,0
9387,46,1.66,61.24,22.22,M,Mestrado,Exatas,sim,1,25607.79,0,1
9388,37,1.53,56.34,24.07,M,1º Grau,Exatas,não,0,13346.6,0,1
9389,34,1.49,54.48,24.54,F,PósDoc,Humanas,não,0,8699.96,3,0
9390,28,1.4,51.13,26.09,F,3º Grau,Humanas,sim,1,321.29,3,0
9391,25,1.36,49.3,26.65,M,Doutorado,Biológicas,não,0,4239.25,2,2
9392,34,1.49,54.41,24.51,F,1º Grau,Humanas,não,0,8535.86,0,0
9393,28,1.4,51.16,26.1,F,PósDoc,Exatas,não,0,408.21,3,1
9394,35,1.51,55.26,24.24,F,Doutorado,Biológicas,sim,1,10657.38,2,2
9395,36,1.51,55.4,24.3,M,1º Grau,Humanas,sim,1,11001.53,3,0
9396,21,1.31,47.23,27.52,M,Analfabeto,Exatas,não,0,9436.5,2,1
9397,36,1.52,55.63,24.08,M,Doutorado,Exatas,não,0,11585.14,2,1
9398,48,1.69,62.55,21.9,M,3º Grau,Biológicas,não,0,28865.91,2,2
9399,29,1.42,51.6,25.59,M,Doutorado,Exatas,não,0,1510.06,2,1
9400,39,1.56,57.22,23.51,F,PósDoc,Humanas,não,0,15560.55,1,0
9401,38,1.55,56.84,23.66,M,2º Grau,Humanas,sim,1,14599.39,2,0
9402,41,1.58,58.34,23.37,M,1º Grau,Humanas,não,0,18350.79,3,0
9403,33,1.48,54.1,24.7,M,Mestrado,Biológicas,não,0,7748.42,0,2
9404,35,1.5,54.82,24.36,M,Analfabeto,Exatas,sim,1,9557.9,3,1
9405,41,1.59,58.48,23.13,M,Analfabeto,Humanas,sim,1,18704.01,0,0
9406,38,1.55,56.83,23.65,M,Analfabeto,Exatas,sim,1,14568.65,1,1
9407,31,1.45,52.91,25.17,M,PósDoc,Humanas,não,0,4765.86,2,0
9408,30,1.44,52.4,25.27,F,2º Grau,Exatas,não,0,3503.97,2,1
9409,32,1.45,53.09,25.25,F,2º Grau,Exatas,sim,1,5234.33,3,1
9410,38,1.54,56.49,23.82,F,Mestrado,Biológicas,sim,1,13725.05,0,2
9411,39,1.56,57.21,23.51,M,Mestrado,Biológicas,não,0,15518.81,3,2
9412,21,1.3,47.1,27.87,F,2º Grau,Humanas,não,0,9756.71,3,0
9413,25,1.35,49.15,26.97,M,1º Grau,Biológicas,sim,1,4618.93,2,2
9414,37,1.52,55.99,24.23,F,Doutorado,Biológicas,não,0,12466.76,0,2
9415,41,1.59,58.64,23.2,M,Doutorado,Humanas,sim,1,19087.98,1,0
9416,34,1.48,54.16,24.73,M,Analfabeto,Exatas,sim,1,7900.05,3,1
9417,36,1.52,55.77,24.14,F,Analfabeto,Humanas,não,0,11929.52,2,0
9418,39,1.56,57.26,23.53,M,1º Grau,Humanas,não,0,15641.18,3,0
9419,34,1.49,54.47,24.53,M,PósDoc,Exatas,sim,1,8667.11,3,1
9420,30,1.43,52.06,25.46,M,2º Grau,Biológicas,não,0,2648.18,1,2
9421,33,1.48,54.07,24.68,F,2º Grau,Biológicas,não,0,7669.79,2,2
9422,44,1.63,60.04,22.6,F,PósDoc,Biológicas,não,0,22604.57,0,2
9423,42,1.59,58.72,23.23,M,3º Grau,Exatas,não,0,19303.92,1,1
9424,36,1.51,55.46,24.32,F,2º Grau,Biológicas,sim,1,11160.28,1,2
9425,32,1.45,53.12,25.27,F,Analfabeto,Exatas,sim,1,5304.83,1,1
9426,32,1.46,53.28,25,M,PósDoc,Exatas,sim,1,5688.44,1,1
9427,35,1.51,55.28,24.24,F,Mestrado,Exatas,sim,1,10692.87,1,1
9428,26,1.37,49.64,26.45,M,Analfabeto,Humanas,sim,1,3388.81,1,0
9429,43,1.62,59.79,22.78,F,Analfabeto,Biológicas,não,0,21966.66,3,2
9430,35,1.49,54.74,24.66,M,Analfabeto,Humanas,não,0,9356.85,0,0
9431,41,1.58,58.21,23.32,F,Analfabeto,Exatas,não,0,18037.17,2,1
9432,36,1.52,55.76,24.13,F,PósDoc,Humanas,não,0,11887.85,0,0
9433,35,1.5,54.87,24.39,F,1º Grau,Biológicas,sim,1,9682.75,1,2
9434,35,1.5,55.11,24.49,M,2º Grau,Humanas,sim,1,10274.1,3,0
9435,36,1.51,55.47,24.33,M,Doutorado,Exatas,não,0,11178.54,3,1
9436,34,1.49,54.55,24.57,F,3º Grau,Biológicas,sim,1,8886.5,3,2
9437,33,1.47,53.94,24.96,M,2º Grau,Humanas,sim,1,7347.09,3,0
9438,29,1.42,51.75,25.66,M,3º Grau,Exatas,não,0,1885.15,3,1
9439,41,1.59,58.47,23.13,M,3º Grau,Humanas,não,0,18667.43,3,0
9440,27,1.38,50.24,26.38,M,2º Grau,Biológicas,não,0,1898.14,2,2
9441,33,1.48,54.11,24.7,F,1º Grau,Biológicas,não,0,7767.64,2,2
9442,28,1.4,51.1,26.07,F,3º Grau,Exatas,não,0,254.94,3,1
9443,44,1.64,60.43,22.47,M,Doutorado,Exatas,não,0,23564.64,1,1
9444,32,1.46,53.39,25.05,M,Mestrado,Humanas,sim,1,5962.52,0,0
9445,16,1.23,44.07,29.13,M,Mestrado,Exatas,não,0,17335.66,3,1
9446,38,1.55,56.95,23.7,M,Analfabeto,Exatas,não,0,14885.32,1,1
9447,24,1.34,48.73,27.14,F,1º Grau,Biológicas,não,0,5662.8,3,2
9448,33,1.47,53.9,24.94,M,Analfabeto,Biológicas,não,0,7239.73,2,2
9449,38,1.55,56.92,23.69,M,Mestrado,Exatas,não,0,14800.91,1,1
9450,29,1.42,51.82,25.7,F,Doutorado,Biológicas,não,0,2044.06,0,2
9451,27,1.39,50.47,26.12,M,Mestrado,Humanas,não,0,1332.2,3,0
9452,39,1.56,57.45,23.61,M,2º Grau,Biológicas,sim,1,16121.19,2,2
9453,28,1.39,50.75,26.27,F,Mestrado,Biológicas,não,0,635.61,0,2
9454,35,1.5,54.93,24.41,F,2º Grau,Humanas,não,0,9831.78,2,0
9455,42,1.61,59.25,22.86,M,2º Grau,Biológicas,não,0,20618.55,0,2
9456,31,1.44,52.73,25.43,F,Doutorado,Exatas,sim,1,4331.34,0,1
9457,34,1.49,54.61,24.6,F,Mestrado,Biológicas,sim,1,9035.19,1,2
9458,36,1.52,55.74,24.13,F,PósDoc,Humanas,sim,1,11852.44,2,0
9459,46,1.66,61.35,22.26,M,Doutorado,Humanas,não,0,25879.66,0,0
9460,37,1.53,56.29,24.05,F,1º Grau,Biológicas,não,0,13228.2,2,2
9461,33,1.47,53.96,24.97,M,Doutorado,Biológicas,não,0,7397.5,0,2
9462,42,1.6,58.93,23.02,M,3º Grau,Exatas,não,0,19824.61,0,1
9463,26,1.37,49.61,26.43,M,PósDoc,Biológicas,não,0,3471.13,1,2
9464,36,1.52,55.67,24.1,M,3º Grau,Biológicas,não,0,11676.36,0,2
9465,30,1.43,52.26,25.56,M,Mestrado,Biológicas,não,0,3159.27,3,2
9466,43,1.62,59.67,22.74,F,PósDoc,Humanas,não,0,21680.53,1,0
9467,31,1.45,52.88,25.15,M,2º Grau,Exatas,não,0,4693.36,0,1
9468,31,1.44,52.6,25.37,F,PósDoc,Exatas,sim,1,4001.21,2,1
9469,37,1.53,56.37,24.08,M,Mestrado,Humanas,não,0,13413.76,1,0
9470,35,1.5,54.87,24.39,F,Mestrado,Exatas,não,0,9665.66,2,1
9471,48,1.68,62.26,22.06,M,Doutorado,Biológicas,não,0,28160.45,2,2
9472,46,1.66,61.55,22.34,M,2º Grau,Biológicas,não,0,26376.93,2,2
9473,40,1.57,57.86,23.47,M,3º Grau,Exatas,não,0,17149.32,1,1
9474,34,1.48,54.21,24.75,M,2º Grau,Exatas,não,0,8035.75,3,1
9475,38,1.54,56.63,23.88,F,3º Grau,Biológicas,não,0,14074.8,3,2
9476,34,1.48,54.37,24.82,M,PósDoc,Biológicas,não,0,8433.18,1,2
9477,32,1.46,53.24,24.98,F,2º Grau,Biológicas,não,0,5591.11,2,2
9478,20,1.29,46.49,27.94,M,Doutorado,Exatas,sim,1,11277.37,1,1
9479,42,1.61,59.27,22.87,F,3º Grau,Exatas,não,0,20681.71,2,1
9480,45,1.64,60.58,22.52,M,PósDoc,Humanas,sim,1,23961.65,2,0
9481,49,1.69,62.78,21.98,M,Analfabeto,Humanas,não,0,29448.86,3,0
9482,32,1.45,53.12,25.27,M,PósDoc,Biológicas,sim,1,5290.95,0,2
9483,30,1.42,51.91,25.74,F,Analfabeto,Exatas,não,0,2279.04,3,1
9484,37,1.52,55.9,24.19,F,Mestrado,Humanas,não,0,12246.36,3,0
9485,31,1.45,52.81,25.12,F,Analfabeto,Exatas,não,0,4521.92,2,1
9486,34,1.48,54.2,24.74,F,Doutorado,Biológicas,não,0,7996.45,1,2
9487,33,1.47,53.92,24.95,F,3º Grau,Biológicas,não,0,7306.23,2,2
9488,42,1.6,58.96,23.03,M,2º Grau,Exatas,não,0,19902.33,1,1
9489,39,1.56,57.25,23.52,M,Doutorado,Exatas,não,0,15621.7,2,1
9490,34,1.49,54.63,24.61,F,Analfabeto,Humanas,sim,1,9073.32,3,0
9491,41,1.58,58.35,23.37,M,Analfabeto,Biológicas,não,0,18386.79,2,2
9492,43,1.61,59.32,22.88,F,Analfabeto,Humanas,não,0,20805.83,0,0
9493,24,1.34,48.77,27.16,F,2º Grau,Humanas,não,0,5568.1,3,0
9494,37,1.53,56,23.92,F,Mestrado,Exatas,não,0,12501.34,1,1
9495,27,1.38,50.33,26.43,F,2º Grau,Biológicas,não,0,1683.18,1,2
9496,51,1.73,64.13,21.43,F,Doutorado,Exatas,sim,1,32822.38,3,1
9497,30,1.43,52.17,25.51,F,Analfabeto,Biológicas,não,0,2920.8,1,2
9498,26,1.37,49.75,26.51,F,Mestrado,Biológicas,não,0,3113.81,1,2
9499,34,1.49,54.51,24.55,M,Analfabeto,Biológicas,não,0,8778.38,3,2
9500,36,1.52,55.84,24.17,M,Analfabeto,Biológicas,não,0,12107.85,2,2
9501,39,1.56,57.27,23.53,F,Analfabeto,Exatas,não,0,15673.08,2,1
9502,27,1.38,50.28,26.4,M,2º Grau,Exatas,não,0,1793.36,1,1
9503,36,1.52,55.71,24.11,F,Doutorado,Biológicas,sim,1,11773.17,2,2
9504,36,1.51,55.38,24.29,M,Analfabeto,Exatas,sim,1,10938.66,3,1
9505,38,1.54,56.51,23.83,M,Mestrado,Biológicas,não,0,13777.99,2,2
9506,40,1.57,57.7,23.41,F,PósDoc,Exatas,não,0,16741.66,0,1
9507,43,1.61,59.51,22.96,M,3º Grau,Exatas,não,0,21267.87,1,1
9508,28,1.4,51.02,26.03,M,Analfabeto,Biológicas,não,0,45.6,2,2
9509,35,1.51,55.27,24.24,F,1º Grau,Humanas,não,0,10682.19,0,0
9510,25,1.36,49.39,26.7,F,Analfabeto,Humanas,não,0,4021.5,0,0
9511,37,1.52,55.87,24.18,F,Analfabeto,Biológicas,sim,1,12179.04,0,2
9512,39,1.55,57.19,23.8,F,2º Grau,Humanas,sim,1,15473.41,1,0
9513,34,1.48,54.26,24.77,M,Doutorado,Exatas,não,0,8146.18,2,1
9514,29,1.41,51.44,25.87,F,Analfabeto,Biológicas,não,0,1092.4,1,2
9515,31,1.44,52.53,25.33,M,Analfabeto,Humanas,sim,1,3836.26,2,0
9516,53,1.75,65.07,21.25,F,2º Grau,Biológicas,sim,1,35185.66,0,2
9517,32,1.45,53.03,25.22,F,Analfabeto,Biológicas,sim,1,5067.74,0,2
9518,45,1.65,60.9,22.37,F,PósDoc,Exatas,sim,1,24748.29,2,1
9519,34,1.49,54.47,24.53,M,Doutorado,Humanas,sim,1,8670.65,0,0
9520,46,1.66,61.23,22.22,M,Mestrado,Exatas,sim,1,25587.07,0,1
9521,24,1.34,48.59,27.06,F,3º Grau,Biológicas,não,0,6025.11,1,2
9522,33,1.48,54.11,24.7,F,Mestrado,Humanas,não,0,7785.26,0,0
9523,35,1.49,54.78,24.67,F,2º Grau,Biológicas,não,0,9439.88,2,2
9524,38,1.54,56.67,23.9,F,2º Grau,Humanas,sim,1,14178.82,2,0
9525,40,1.56,57.59,23.66,F,1º Grau,Biológicas,não,0,16478.99,0,2
9526,35,1.5,54.93,24.41,F,3º Grau,Biológicas,não,0,9834.68,3,2
9527,28,1.4,50.96,26,M,3º Grau,Humanas,não,0,105.2,0,0
9528,27,1.39,50.48,26.13,M,2º Grau,Exatas,não,0,1312.33,2,1
9529,32,1.46,53.51,25.1,F,Analfabeto,Exatas,sim,1,6278.52,1,1
9530,34,1.48,54.21,24.75,M,PósDoc,Biológicas,sim,1,8036.69,1,2
9531,37,1.53,56.33,24.06,F,Mestrado,Humanas,não,0,13314.02,0,0
9532,22,1.31,47.57,27.72,M,Doutorado,Biológicas,não,0,8579.99,1,2
9533,31,1.45,52.82,25.12,F,Mestrado,Exatas,sim,1,4556.87,3,1
9534,35,1.5,54.97,24.43,F,Doutorado,Exatas,não,0,9932.96,3,1
9535,37,1.52,55.94,24.21,M,Doutorado,Exatas,não,0,12358.83,1,1
9536,26,1.37,49.71,26.49,F,3º Grau,Biológicas,não,0,3222.35,0,2
9537,34,1.49,54.62,24.6,F,PósDoc,Humanas,não,0,9037.91,0,0
9538,30,1.42,51.92,25.75,F,2º Grau,Biológicas,sim,1,2310.99,2,2
9539,33,1.47,53.97,24.98,F,Doutorado,Biológicas,sim,1,7431.52,0,2
